1,"S","57010662002880",382015932115,280,280,"20090518","SP","2","NF","1","6101","","","",5053.44,"20090618","",,"1/1"
1,"S","57010662002880",382015932115,288,288,"20090520","SP","2","NF","1","6101","","","",7580.16,"20090620","",,"1/1"
1,"S","57010662002880",382015932115,290,290,"20090520","SP","2","NF","1","6101","","","",3360.00,"20090620","",,"1/1"
1,"S","57010662002880",382015932115,293,293,"20090520","SP","2","NF","1","6101","","","",15575.04,"20090620","",,"1/1"
1,"S","57010662002880",382015932115,295,295,"20090520","SP","2","NF","1","6101","","","",5191.68,"20090620","",,"1/1"
1,"S","57010662000160",382014857110,297,297,"20090520","SP","2","NF","1","6101","","","",27936.00,"20090620","",,"1/1"
1,"S","45990181000189",244007410115,303,303,"20090521","SP","2","NF","1","6101","","","",25783.50,"20090621","",,"1/1"
1,"S","03509521000248",53796028,304,304,"20090521","BA","2","NF","1","6101","","","",15365.00,"20090627","",,"1/1"
1,"S","57010662001999",570183960,307,307,"20090521","RS","2","NF","1","6101","","","",6720.00,"20090621","",,"1/1"
1,"S","57010662001999",570183960,310,310,"20090521","RS","2","NF","1","6101","","","",6874.56,"20090621","",,"1/1"
1,"S","57010662000160",382014857110,320,320,"20090522","SP","2","NF","1","6101","","","",15691.52,"20090622","",,"1/1"
1,"S","",0,323,323,"20090525",".","2","NF","1","7101","","","",6201.00,"20090724","",,"1/1"
1,"S","43375930000485",528045643118,326,326,"20090525","SP","2","NF","1","6101","","","",611.25,"20090625","",,"1/1"
1,"S","03509521000248",53796028,327,327,"20090526","BA","2","NF","1","6101","","","",15365.00,"20090702","",,"1/1"
1,"S","56167091000109",188002584116,316,316,"20090521","SP","2","NF","1","6101","","","",8662.50,"20090721","",,"1/1"
1,"S","56167091000109",188002584116,317,317,"20090521","SP","2","NF","1","6101","","","",17220.00,"20090621","",,"1/1"
1,"S","02258243000311",600136557115,319,319,"20090522","SP","2","NF","1","6101","","","",38601.47,"20090706","",,"1/1"
1,"S","43375930000485",528045643118,302,302,"20090520","SP","2","NF","1","6101","","","",31420.55,"20090620","",,"1/1"
1,"S","43375930000132",1015073515,301,301,"20090520","PR","2","NF","1","6101","","","",10680.00,"20090620","",,"1/1"
1,"S","03523188000140",670542560037,282,282,"20090520","MG","2","NF","1","6101","","","",79159.70,"20090620","",,"1/1"
1,"S","95369039000197",1060136242,321,321,"20090522","PR","2","NF","1","6101","","","",11436.75,"20090621","",,"1/2"
2,"S","95369039000197",1060136242,321,321,"20090522","PR","2","NF","1","6101","","","",11436.75,"20090706","",,"2/2"
1,"S","57010662000160",382014857110,330,330,"20090527","SP","2","NF","1","6101","","","",27936.00,"20090627","",,"1/1"
1,"S","57010662000160",382014857110,331,331,"20090527","SP","2","NF","1","6101","","","",26566.08,"20090627","",,"1/1"
1,"S","57010662002880",382015932115,332,332,"20090527","SP","2","NF","1","6101","","","",7787.52,"20090627","",,"1/1"
1,"S","57010662002880",382015932115,334,334,"20090527","SP","2","NF","1","6101","","","",2595.84,"20090627","",,"1/1"
1,"S","57010662002880",382015932115,336,336,"20090527","SP","2","NF","1","6101","","","",2609.10,"20090627","",,"1/1"
1,"S","57010662002880",382015932115,337,337,"20090527","SP","2","NF","1","6101","","","",5053.44,"20090627","",,"1/1"
1,"S","57010662002880",382015932115,339,339,"20090527","SP","2","NF","1","6101","","","",3360.00,"20090627","",,"1/1"
1,"S","81445884000190",1370160364,343,343,"20090527","PR","2","NF","1","6101","","","",7.84,"20090627","",,"1/1"
1,"S","81445884000190",1370160364,344,344,"20090527","PR","2","NF","1","6101","","","",838.88,"20090627","",,"1/1"
1,"S","43375930000132",1015073515,345,345,"20090527","PR","2","NF","1","6101","","","",11125.00,"20090627","",,"1/1"
1,"S","43375930000485",528045643118,346,346,"20090527","SP","2","NF","1","5101","","","",44107.80,"20090627","",,"1/1"
1,"S","43375930000485",528045643118,347,347,"20090528","SP","2","NF","1","6101","","","",42684.75,"20090628","",,"1/1"
1,"S","03523188000140",670542560037,348,348,"20090528","MG","2","NF","1","6101","","","",28667.85,"20090628","",,"1/1"
1,"S","45990181000189",244007410115,349,349,"20090528","SP","2","NF","1","6101","","","",19337.62,"20090628","",,"1/1"
1,"S","04773769000284",240331524,350,350,"20090528","RS","2","NF","1","6101","","","",635.70,"20090628","",,"1/1"
1,"S","48297527000156",239074239111,351,351,"20090528","SP","2","NF","1","6101","","","",2052.00,"20090628","",,"1/1"
1,"S","",0,352,352,"20090528",".","2","NF","1","7101","","","",11730.00,"20090727","",,"1/1"
1,"S","57010662000160",382014857110,300,300,"20090520","SP","2","NF","1","6101","","","",31284.32,"20090620","",,"1/1"
1,"S","56167091000109",188002584116,353,353,"20090528","SP","2","NF","1","6101","","","",17220.00,"20090628","",,"1/1"
1,"S","56167091000109",188002584116,355,355,"20090528","SP","2","NF","1","6101","","","",14231.25,"20090628","",,"1/1"
