"000002","43375930000132","PR","20090506","199","199","NF","2","6101",11125.00,0,0,0.00,11125.00,12.00,1335.00,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,11125.00,"N",0.00,0.00,0.00,"",11125.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,1335.00,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000003","43375930000485","SP","20090506","200","200","NF","2","6101",34268.65,0,0,0.00,34268.65,12.00,4112.23,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,34268.65,"N",0.00,0.00,0.00,"",34268.65,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,4112.23,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000004","45990181000189","SP","20090506","201","201","NF","2","6101",13697.48,0,0,0.00,13697.48,12.00,1643.69,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,13697.48,"N",0.00,0.00,0.00,"",13697.48,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,1643.69,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000005","57010662000160","SP","20090506","202","202","NF","2","6101",27936.00,0,0,0.00,27936.00,12.00,3352.32,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,27936.00,"N",0.00,0.00,0.00,"",27936.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,3352.32,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000006","57010662002880","SP","20090506","203","203","NF","2","6920",642.00,0,0,0.00,0.00,0.00,0.00,642.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,642.00,"N",0.00,0.00,0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"O",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,642.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000007","57010662002880","SP","20090506","204","204","NF","2","6921",630.00,0,0,0.00,0.00,0.00,0.00,630.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,630.00,"N",0.00,0.00,0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"O",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000008","57010662000160","SP","20090506","205","205","NF","2","6101",18379.20,0,0,0.00,18379.20,12.00,2205.50,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,18379.20,"N",0.00,0.00,0.00,"",18379.20,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,2205.50,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000009","57010662002880","SP","20090506","206","206","NF","2","6101",3360.00,0,0,0.00,3360.00,12.00,403.20,0.00,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,3360.00,"N",0.00,0.00,0.00,"",3360.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,403.20,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"P",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000010","57010662002880","SP","20090506","207","207","NF","2","6920",492.80,0,0,0.00,0.00,0.00,0.00,492.80,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,492.80,"N",0.00,0.00,0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"O",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,492.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"000011","57010662002880","SP","20090506","208","208","NF","2","6921",251.94,0,0,0.00,0.00,0.00,0.00,251.94,0.00,"N",0.00,0.00,0.00,0.00,0.00,0.00,251.94,"N",0.00,0.00,0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"O",0,"","",0.00,1,0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1","",0,"","",0.00,"",0.00,0.00,"C",0,0,"","P",0,0,0.00,0,"","",0.00,0.00,0.00,251.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"02876495000142",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
