1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792020010120200131331
60D20200113EP121610000000009090335           00000000010000000000000005890000000000000589017000000000001001                   
60D20200113EP1216100000000090904336          00000000010000000000000004190000000000000419017000000000000712                   
60D20200113EP1216100000000090904510          00000000010000000000000003190000000000000319017000000000000542                   
60D20200113EP1216100000000090905100          00000000040000000000000017160000000000001716017000000000002917                   
60D20200113EP121610000000009090628           00000000010000000000000004390000000000000439017000000000000746                   
60D20200113EP121610000000009090642           00000000010000000000000004590000000000000459017000000000000780                   
60D20200113EP121610000000009090659           00000000030000000000000013770000000000001377017000000000002340                   
60D20200113EP121610000000009090666           00000000050000000000000022950000000000002295017000000000003901                   
60D20200113EP121610000000009090673           00000000050000000000000024950000000000002495017000000000004241                   
60D20200113EP1216100000000090907976          00000000010000000000000004990000000000000499017000000000000848                   
60D20200113EP1216100000000090908454          00000000010000000000000010490000000000001049017000000000001783                   
60D20200113EP1216100000000090908455          00000000010000000000000010490000000000001049017000000000001783                   
60D20200113EP1216100000000090908936          00000000010000000000000009900000000000000990017000000000001683                   
60M20200114EP1216100000000090900032D02995602998200078800100000000004357500000000383129497                                     
60A20200114EP1216100000000090900700000000000000                                                                               
60A20200114EP1216100000000090901200000000061032                                                                               
60A20200114EP1216100000000090901700000000301152                                                                               
60A20200114EP1216100000000090902500000000000000                                                                               
60A20200114EP121610000000009090CANC000000070380                                                                               
60A20200114EP121610000000009090DESC000000003186                                                                               
60A20200114EP121610000000009090F   000000000000                                                                               
60A20200114EP121610000000009090I   000000000000                                                                               
60A20200114EP121610000000009090ISS 000000000000                                                                               
60A20200114EP121610000000009090N   000000000000                                                                               
60D20200114EP12161000000000909001133001      00000000010000000000000009350000000000000935017000000000001589                   
60D20200114EP121610000000009090047933        00000000010000000000000004990000000000000499012000000000000598                   
60D20200114EP121610000000009090058102        00000000010000000000000009350000000000000935017000000000001589                   
60D20200114EP121610000000009090062001        00000000010000000000000006390000000000000639017000000000001086                   
60D20200114EP1216100000000090901001420       00000000010000000000000004790000000000000479017000000000000814                   
60D20200114EP1216100000000090901002400       00000000010000000000000005490000000000000549017000000000000933                   
60D20200114EP1216100000000090901056001       00000000010000000000000007990000000000000799012000000000000958                   
60D20200114EP1216100000000090901060802       00000000020000000000000018700000000000001870017000000000003179                   
60D20200114EP1216100000000090901065002       00000000030000000000000011970000000000001197017000000000002034                   
60D20200114EP1216100000000090901069111       00000000010000000000000004990000000000000499017000000000000848                   
60D20200114EP1216100000000090901098810       00000000020000000000000007380000000000000738017000000000001254                   
60D20200114EP1216100000000090901098811       00000000020000000000000007380000000000000738017000000000001254                   
60D20200114EP1216100000000090901116804       00000000030000000000000001950000000000000195017000000000000331                   
60D20200114EP1216100000000090901151807       00000000040000000000000028760000000000002876017000000000004889                   
60D20200114EP1216100000000090901153501       00000000010000000000000004290000000000000429017000000000000729                   
60D20200114EP1216100000000090901155600       00000000010000000000000016990000000000001699012000000000002038                   
60D20200114EP1216100000000090901160702       00000000010000000000000006990000000000000699017000000000001188                   
60D20200114EP1216100000000090901168412       00000000010000000000000014990000000000001499012000000000001798                   
60D20200114EP12161000000000909013116         00000000010000000000000004390000000000000439017000000000000746                   
60D20200114EP12161000000000909016572         00000000010000000000000006590000000000000659012000000000000790                   
60D20200114EP1216100000000090901731          00000000020000000000000010480000000000001048017000000000001781                   
60D20200114EP1216100000000090901762          00000000020000000000000011180000000000001118017000000000001900                   
60D20200114EP12161000000000909021715         00000000010000000000000005660000000000000566017000000000000962                   
60D20200114EP12161000000000909021739         00000000020000000000000011740000000000001174017000000000001995                   
60D20200114EP12161000000000909024099         00000000030000000000000016050000000000001605017000000000002728                   
60D20200114EP12161000000000909024611         00000000030000000000000016350000000000001635017000000000002779                   
60D20200114EP12161000000000909025803         00000000010000000000000005890000000000000589017000000000001001                   
60D20200114EP12161000000000909029681         00000000010000000000000005760000000000000576017000000000000979                   
60D20200114EP12161000000000909031165         00000000010000000000000005240000000000000524017000000000000890                   
60D20200114EP12161000000000909032505         00000000010000000000000003690000000000000369017000000000000627                   
60D20200114EP12161000000000909032541         00000000010000000000000003690000000000000369017000000000000627                   
60D20200114EP121610000000009090332           00000000020000000000000010980000000000001098017000000000001866                   
60D20200114EP121610000000009090334           00000000020000000000000010980000000000001098017000000000001866                   
60D20200114EP121610000000009090343           00000000020000000000000009580000000000000958017000000000001628                   
60D20200114EP121610000000009090347           00000000080000000000000038000000000000003800017000000000006460                   
60D20200114EP121610000000009090348           00000000010000000000000004750000000000000475017000000000000807                   
60D20200114EP12161000000000909047920         00000000020000000000000009980000000000000998012000000000001197                   
60D20200114EP1216100000000090905176          00000000010000000000000005290000000000000529017000000000000899                   
60D20200114EP1216100000000090905183          00000000020000000000000009980000000000000998017000000000001696                   
60D20200114EP1216100000000090905283          00000000020000000000000009980000000000000998017000000000001696                   
60D20200114EP1216100000000090905284          00000000010000000000000005290000000000000529017000000000000899                   
60D20200114EP12161000000000909058101         00000000020000000000000018700000000000001870017000000000003179                   
60D20200114EP121610000000009090659           00000000020000000000000009180000000000000918017000000000001560                   
60D20200114EP1216100000000090908808          00000000010000000000000005920000000000000592017000000000001006                   
60D20200114EP1216100000000090909404          00000000010000000000000001200000000000000120017000000000000204                   
60M20200115EP1216100000000090900032D02998403001500078900100000000005143640000000383643861                                     
60A20200115EP1216100000000090900700000000000000                                                                               
60A20200115EP1216100000000090901200000000085602                                                                               
60A20200115EP1216100000000090901700000000417214                                                                               
60A20200115EP1216100000000090902500000000000000                                                                               
60A20200115EP121610000000009090CANC000000000000                                                                               
60A20200115EP121610000000009090DESC000000011548                                                                               
60A20200115EP121610000000009090F   000000000000                                                                               
60A20200115EP121610000000009090I   000000000000                                                                               
60A20200115EP121610000000009090ISS 000000000000                                                                               
60A20200115EP121610000000009090N   000000000000                                                                               
60D20200115EP121610000000009090000000001916  00000000010000000000000005350000000000000535017000000000000909                   
60D20200115EP12161000000000909001916         00000000020000000000000010700000000000001070017000000000001819                   
60D20200115EP121610000000009090032909        00000000030000000000000014970000000000001497017000000000002544                   
60D20200115EP1216100000000090900343          00000000020000000000000009580000000000000958017000000000001628                   
60D20200115EP12161000000000909005182         00000000010000000000000004990000000000000499017000000000000848                   
60D20200115EP12161000000000909005282         00000000010000000000000004990000000000000499017000000000000848                   
60D20200115EP12161000000000909005284         00000000010000000000000005290000000000000529017000000000000899                   
60D20200115EP121610000000009090058100        00000000010000000000000009350000000000000935017000000000001589                   
60D20200115EP121610000000009090062001        00000000010000000000000006390000000000000639017000000000001086                   
60D20200115EP121610000000009090062005        00000000010000000000000006900000000000000690017000000000001173                   
60D20200115EP1216100000000090901007702       00000000010000000000000004590000000000000459017000000000000780                   
60D20200115EP1216100000000090901029406       00000000010000000000000004590000000000000459017000000000000780                   
60D20200115EP1216100000000090901060803       00000000010000000000000009350000000000000935017000000000001589                   
60D20200115EP1216100000000090901064900       00000000020000000000000009580000000000000958017000000000001628                   
60D20200115EP1216100000000090901065003       00000000030000000000000011970000000000001197017000000000002034                   
60D20200115EP1216100000000090901070004       00000000030000000000000016770000000000001677017000000000002850                   
60D20200115EP1216100000000090901094504       00000000010000000000000010490000000000001049017000000000001783                   
60D20200115EP1216100000000090901098811       00000000010000000000000003690000000000000369017000000000000627                   
60D20200115EP1216100000000090901100001       00000000010000000000000003990000000000000399017000000000000678                   
60D20200115EP1216100000000090901133000       00000000010000000000000009350000000000000935017000000000001589                   
60D20200115EP1216100000000090901158103       00000000010000000000000017990000000000001799012000000000002158                   
60D20200115EP1216100000000090901164802       00000000020000000000000005900000000000000590017000000000001003                   
60D20200115EP1216100000000090901168401       00000000010000000000000013990000000000001399012000000000001678                   
60D20200115EP1216100000000090901168421       00000000010000000000000014990000000000001499012000000000001798                   
60D20200115EP1216100000000090901168705       00000000010000000000000000800000000000000080017000000000000136                   
60D20200115EP1216100000000090901168708       00000000010000000000000000800000000000000080017000000000000136                   
60D20200115EP1216100000000090901168710       00000000010000000000000001600000000000000160017000000000000272                   
60D20200115EP1216100000000090901170401       00000000010000000000000014990000000000001499012000000000001798                   
60D20200115EP1216100000000090901724          00000000020000000000000009980000000000000998017000000000001696                   
60D20200115EP1216100000000090901816          00000000010000000000000005690000000000000569017000000000000967                   
60D20200115EP12161000000000909021739         00000000020000000000000011740000000000001174017000000000001995                   
60D20200115EP12161000000000909021753         00000000020000000000000012160000000000001216017000000000002067                   
60D20200115EP12161000000000909023184         00000000010000000000000004290000000000000429017000000000000729                   
60D20200115EP12161000000000909024099         00000000020000000000000010700000000000001070017000000000001819                   
60D20200115EP12161000000000909024611         00000000020000000000000010900000000000001090017000000000001853                   
60D20200115EP12161000000000909024915         00000000030000000000000016770000000000001677017000000000002850                   
60D20200115EP1216100000000090902700          00000000010000000000000007390000000000000739017000000000001256                   
60D20200115EP1216100000000090902704          00000000010000000000000007550000000000000755017000000000001283                   
60D20200115EP12161000000000909030588         00000000010000000000000004990000000000000499017000000000000848                   
60D20200115EP12161000000000909032504         00000000010000000000000003690000000000000369017000000000000627                   
60D20200115EP12161000000000909032505         00000000010000000000000003690000000000000369017000000000000627                   
60D20200115EP12161000000000909032705         00000000010000000000000005690000000000000569017000000000000967                   
60D20200115EP12161000000000909032807         00000000010000000000000004190000000000000419017000000000000712                   
60D20200115EP12161000000000909032906         00000000010000000000000004990000000000000499017000000000000848                   
60D20200115EP121610000000009090330           00000000020000000000000010580000000000001058017000000000001798                   
60D20200115EP12161000000000909033012         00000000010000000000000007690000000000000769017000000000001307                   
60D20200115EP121610000000009090332           00000000010000000000000005490000000000000549017000000000000933                   
60D20200115EP121610000000009090333           00000000010000000000000005490000000000000549017000000000000933                   
60D20200115EP1216100000000090903803          00000000010000000000000004190000000000000419017000000000000712                   
60D20200115EP12161000000000909043802         00000000010000000000000007490000000000000749012000000000000898                   
60D20200115EP1216100000000090904714          00000000020000000000000008380000000000000838017000000000001424                   
60D20200115EP12161000000000909047919         00000000030000000000000014970000000000001497012000000000001796                   
60D20200115EP12161000000000909047932         00000000010000000000000004990000000000000499012000000000000598                   
60D20200115EP12161000000000909050824         00000000010000000000000003500000000000000350017000000000000595                   
60D20200115EP1216100000000090905100          00000000010000000000000004290000000000000429017000000000000729                   
60D20200115EP1216100000000090905105          00000000030000000000000014070000000000001407017000000000002391                   
60D20200115EP1216100000000090905132          00000000010000000000000004690000000000000469017000000000000797                   
60D20200115EP1216100000000090905176          00000000010000000000000005290000000000000529017000000000000899                   
60D20200115EP1216100000000090905184          00000000030000000000000015870000000000001587017000000000002697                   
60D20200115EP1216100000000090905293          00000000020000000000000009380000000000000938017000000000001594                   
60D20200115EP12161000000000909059900         00000000030000000000000011070000000000001107017000000000001881                   
60D20200115EP121610000000009090642           00000000010000000000000004590000000000000459017000000000000780                   
60D20200115EP121610000000009090659           00000000010000000000000004590000000000000459017000000000000780                   
60D20200115EP1216100000000090908701          00000000010000000000000005890000000000000589017000000000001001                   
60M20200116EP1216100000000090900032D03001703005200079000100000000008720200000000384515881                                     
60A20200116EP1216100000000090900700000000000000                                                                               
60A20200116EP1216100000000090901200000000033774                                                                               
60A20200116EP1216100000000090901700000000567579                                                                               
60A20200116EP1216100000000090902500000000000000                                                                               
60A20200116EP121610000000009090CANC000000265760                                                                               
60A20200116EP121610000000009090DESC000000004907                                                                               
60A20200116EP121610000000009090F   000000000000                                                                               
60A20200116EP121610000000009090I   000000000000                                                                               
60A20200116EP121610000000009090ISS 000000000000                                                                               
60A20200116EP121610000000009090N   000000000000                                                                               
60D20200116EP121610000000009090000001064917  00000000010000000000000005190000000000000519017000000000000882                   
60D20200116EP121610000000009090000001065003  00000000020000000000000007980000000000000798017000000000001356                   
60D20200116EP121610000000009090000001069104  00000000010000000000000004990000000000000499017000000000000848                   
60D20200116EP121610000000009090012850        00000000030000000000000008970000000000000897017000000000001524                   
60D20200116EP121610000000009090024820        00000000010000000000000010890000000000001089017000000000001851                   
60D20200116EP1216100000000090900342          00000000020000000000000009580000000000000958017000000000001628                   
60D20200116EP12161000000000909005181         00000000010000000000000004690000000000000469017000000000000797                   
60D20200116EP12161000000000909005185         00000000040000000000000021160000000000002116017000000000003597                   
60D20200116EP12161000000000909005281         00000000040000000000000018760000000000001876017000000000003189                   
60D20200116EP12161000000000909005284         00000000010000000000000005290000000000000529017000000000000899                   
60D20200116EP121610000000009090062505        00000000010000000000000006900000000000000690017000000000001173                   
60D20200116EP12161000000000909008089         00000000010000000000000004590000000000000459017000000000000780                   
60D20200116EP1216100000000090901004510       00000000040000000000000013160000000000001316017000000000002237                   
60D20200116EP1216100000000090901004511       00000000040000000000000013160000000000001316017000000000002237                   
60D20200116EP1216100000000090901007302       00000000060000000000000028140000000000002814017000000000004783                   
60D20200116EP1216100000000090901007303       00000000040000000000000018760000000000001876017000000000003189                   
60D20200116EP1216100000000090901007304       00000000040000000000000019960000000000001996017000000000003393                   
60D20200116EP1216100000000090901007305       00000000100000000000000052900000000000005290017000000000008993                   
60D20200116EP1216100000000090901007702       00000000020000000000000008780000000000000878017000000000001492                   
60D20200116EP1216100000000090901007703       00000000040000000000000017560000000000001756017000000000002985                   
60D20200116EP1216100000000090901029407       00000000010000000000000004590000000000000459017000000000000780                   
60D20200116EP1216100000000090901030700       00000000030000000000000014970000000000001497017000000000002544                   
60D20200116EP1216100000000090901063404       00000000020000000000000008580000000000000858017000000000001458                   
60D20200116EP1216100000000090901065003       00000000010000000000000003990000000000000399017000000000000678                   
60D20200116EP1216100000000090901069101       00000000010000000000000004990000000000000499017000000000000848                   
60D20200116EP1216100000000090901069402       00000000010000000000000003690000000000000369017000000000000627                   
60D20200116EP1216100000000090901069406       00000000020000000000000008180000000000000818017000000000001390                   
60D20200116EP1216100000000090901074403       00000000010000000000000007690000000000000769017000000000001307                   
60D20200116EP1216100000000090901083202       00000000060000000000000013140000000000001314017000000000002233                   
60D20200116EP1216100000000090901093900       00000000020000000000000020980000000000002098017000000000003566                   
60D20200116EP1216100000000090901128905       00000000040000000000000039600000000000003960012000000000004752                   
60D20200116EP1216100000000090901143404       00000000030000000000000014970000000000001497017000000000002544                   
60D20200116EP1216100000000090901153501       00000000010000000000000004290000000000000429017000000000000729                   
60D20200116EP1216100000000090901157600       00000000020000000000000019580000000000001958017000000000003328                   
60D20200116EP12161000000000909012142         00000000010000000000000003690000000000000369017000000000000627                   
60D20200116EP12161000000000909012850         00000000030000000000000008970000000000000897017000000000001524                   
60D20200116EP12161000000000909014553         00000000380000000000000037620000000000003762017000000000006395                   
60D20200116EP12161000000000909015129         00000000010000000000000001670000000000000167017000000000000283                   
60D20200116EP1216100000000090901588          00000000010000000000000004190000000000000419017000000000000712                   
60D20200116EP12161000000000909016000         00000000010000000000000004990000000000000499017000000000000848                   
60D20200116EP1216100000000090901632          00000000020000000000000009380000000000000938017000000000001594                   
60D20200116EP12161000000000909017077         00000000010000000000000004590000000000000459017000000000000780                   
60D20200116EP12161000000000909021630         00000000010000000000000006080000000000000608017000000000001033                   
60D20200116EP12161000000000909021647         00000000020000000000000012160000000000001216017000000000002067                   
60D20200116EP12161000000000909021715         00000000020000000000000011320000000000001132017000000000001924                   
60D20200116EP12161000000000909021722         00000000040000000000000022640000000000002264017000000000003848                   
60D20200116EP12161000000000909024099         00000000040000000000000021400000000000002140017000000000003638                   
60D20200116EP12161000000000909024129         00000000020000000000000010700000000000001070017000000000001819                   
60D20200116EP12161000000000909024609         00000000030000000000000016350000000000001635017000000000002779                   
60D20200116EP12161000000000909024612         00000000030000000000000016350000000000001635017000000000002779                   
60D20200116EP12161000000000909024779         00000000010000000000000008490000000000000849017000000000001443                   
60D20200116EP12161000000000909025813         00000000010000000000000005870000000000000587017000000000000997                   
60D20200116EP12161000000000909027625         00000000010000000000000004990000000000000499017000000000000848                   
60D20200116EP12161000000000909027748         00000000020000000000000011380000000000001138017000000000001934                   
60D20200116EP12161000000000909030922         00000000010000000000000005350000000000000535017000000000000909                   
60D20200116EP12161000000000909032503         00000000030000000000000012870000000000001287017000000000002187                   
60D20200116EP12161000000000909032507         00000000010000000000000003690000000000000369017000000000000627                   
60D20200116EP12161000000000909032802         00000000010000000000000004690000000000000469017000000000000797                   
60D20200116EP12161000000000909032812         00000000010000000000000004490000000000000449017000000000000763                   
60D20200116EP121610000000009090330           00000000010000000000000005290000000000000529017000000000000899                   
60D20200116EP121610000000009090342           00000000020000000000000009580000000000000958017000000000001628                   
60D20200116EP121610000000009090347           00000000020000000000000009500000000000000950017000000000001615                   
60D20200116EP121610000000009090348           00000000030000000000000014250000000000001425017000000000002422                   
60D20200116EP1216100000000090904343          00000000020000000000000008780000000000000878017000000000001492                   
60D20200116EP1216100000000090904350          00000000010000000000000004390000000000000439017000000000000746                   
60D20200116EP1216100000000090904381          00000000030000000000000013770000000000001377017000000000002340                   
60D20200116EP12161000000000909047923         00000000020000000000000009980000000000000998012000000000001197                   
60D20200116EP12161000000000909047932         00000000010000000000000004990000000000000499012000000000000598                   
60D20200116EP1216100000000090905106          00000000010000000000000004690000000000000469017000000000000797                   
60D20200116EP1216100000000090905176          00000000010000000000000005290000000000000529017000000000000899                   
60D20200116EP1216100000000090905184          00000000010000000000000005290000000000000529017000000000000899                   
60D20200116EP1216100000000090905185          00000000010000000000000005290000000000000529017000000000000899                   
60D20200116EP1216100000000090905281          00000000010000000000000004690000000000000469017000000000000797                   
60D20200116EP12161000000000909058103         00000000020000000000000018700000000000001870017000000000003179                   
60D20200116EP121610000000009090611           00000000010000000000000004190000000000000419017000000000000712                   
60D20200116EP121610000000009090635           00000000010000000000000004390000000000000439017000000000000746                   
60D20200116EP121610000000009090666           00000000030000000000000013770000000000001377017000000000002340                   
60D20200116EP1216100000000090909195          00000000010000000000000004160000000000000416017000000000000707                   
60M20200117EP1216100000000090900032D03005403008800079100100000000007041600000000385220041                                     
60A20200117EP1216100000000090900700000000000000                                                                               
60A20200117EP1216100000000090901200000000088521                                                                               
60A20200117EP1216100000000090901700000000587174                                                                               
60A20200117EP1216100000000090902500000000000000                                                                               
60A20200117EP121610000000009090CANC000000021370                                                                               
60A20200117EP121610000000009090DESC000000007095                                                                               
60A20200117EP121610000000009090F   000000000000                                                                               
60A20200117EP121610000000009090I   000000000000                                                                               
60A20200117EP121610000000009090ISS 000000000000                                                                               
60A20200117EP121610000000009090N   000000000000                                                                               
60D20200117EP121610000000009090000000001916  00000000030000000000000016050000000000001605017000000000002728                   
60D20200117EP121610000000009090000001031500  00000000010000000000000005490000000000000549012000000000000658                   
60D20200117EP12161000000000909001099001      00000000010000000000000002990000000000000299017000000000000508                   
60D20200117EP121610000000009090012850        00000000010000000000000002990000000000000299017000000000000508                   
60D20200117EP121610000000009090016607        00000000010000000000000004390000000000000439017000000000000746                   
60D20200117EP12161000000000909002531         00000000020000000000000009500000000000000950017000000000001615                   
60D20200117EP1216100000000090900342          00000000020000000000000009580000000000000958017000000000001628                   
60D20200117EP12161000000000909005280         00000000010000000000000004690000000000000469017000000000000797                   
60D20200117EP12161000000000909005282         00000000010000000000000004990000000000000499017000000000000848                   
60D20200117EP12161000000000909005293         00000000010000000000000004690000000000000469017000000000000797                   
60D20200117EP12161000000000909005299         00000000010000000000000004590000000000000459017000000000000780                   
60D20200117EP121610000000009090059402        00000000020000000000000010980000000000001098017000000000001866                   
60D20200117EP121610000000009090062302        00000000010000000000000006900000000000000690017000000000001173                   
60D20200117EP121610000000009090063100        00000000010000000000000012900000000000001290012000000000001548                   
60D20200117EP1216100000000090901023903       00000000060000000000000029940000000000002994017000000000005089                   
60D20200117EP1216100000000090901029406       00000000020000000000000009180000000000000918017000000000001560                   
60D20200117EP1216100000000090901029407       00000000020000000000000009180000000000000918017000000000001560                   
60D20200117EP1216100000000090901050101       00000000010000000000000004490000000000000449017000000000000763                   
60D20200117EP1216100000000090901050106       00000000010000000000000004490000000000000449017000000000000763                   
60D20200117EP1216100000000090901060802       00000000010000000000000009350000000000000935017000000000001589                   
60D20200117EP1216100000000090901060804       00000000020000000000000019300000000000001930017000000000003281                   
60D20200117EP1216100000000090901063400       00000000020000000000000008580000000000000858017000000000001458                   
60D20200117EP1216100000000090901065001       00000000040000000000000015960000000000001596017000000000002713                   
60D20200117EP1216100000000090901065002       00000000010000000000000003990000000000000399017000000000000678                   
60D20200117EP1216100000000090901069201       00000000010000000000000005690000000000000569017000000000000967                   
60D20200117EP1216100000000090901069403       00000000010000000000000003690000000000000369017000000000000627                   
60D20200117EP1216100000000090901074501       00000000010000000000000007690000000000000769017000000000001307                   
60D20200117EP1216100000000090901081700       00000000010000000000000010890000000000001089017000000000001851                   
60D20200117EP1216100000000090901092200       00000000010000000000000010490000000000001049017000000000001783                   
60D20200117EP12161000000000909010952         00000000010000000000000004890000000000000489017000000000000831                   
60D20200117EP1216100000000090901098812       00000000020000000000000007380000000000000738017000000000001254                   
60D20200117EP1216100000000090901131000       00000000010000000000000008290000000000000829017000000000001409                   
60D20200117EP1216100000000090901133001       00000000020000000000000018700000000000001870017000000000003179                   
60D20200117EP1216100000000090901134603       00000000010000000000000016990000000000001699017000000000002888                   
60D20200117EP1216100000000090901143402       00000000020000000000000009980000000000000998017000000000001696                   
60D20200117EP1216100000000090901143404       00000000010000000000000004990000000000000499017000000000000848                   
60D20200117EP1216100000000090901148104       00000000010000000000000007990000000000000799012000000000000958                   
60D20200117EP1216100000000090901148105       00000000010000000000000007990000000000000799012000000000000958                   
60D20200117EP1216100000000090901153500       00000000010000000000000004290000000000000429017000000000000729                   
60D20200117EP1216100000000090901164500       00000000010000000000000005390000000000000539017000000000000916                   
60D20200117EP1216100000000090901164801       00000000010000000000000002950000000000000295017000000000000501                   
60D20200117EP1216100000000090901166002       00000000010000000000000014990000000000001499012000000000001798                   
60D20200117EP12161000000000909012850         00000000010000000000000002990000000000000299017000000000000508                   
60D20200117EP121610000000009090130           00000000010000000000000003890000000000000389017000000000000661                   
60D20200117EP12161000000000909014921         00000000010000000000000001600000000000000160012000000000000192                   
60D20200117EP12161000000000909014923         00000000010000000000000001000000000000000100012000000000000120                   
60D20200117EP12161000000000909015608         00000000010000000000000004190000000000000419017000000000000712                   
60D20200117EP1216100000000090901762          00000000020000000000000011180000000000001118017000000000001900                   
60D20200117EP1216100000000090901916          00000000020000000000000010700000000000001070017000000000001819                   
60D20200117EP12161000000000909021715         00000000020000000000000011320000000000001132017000000000001924                   
60D20200117EP12161000000000909021739         00000000010000000000000005870000000000000587017000000000000997                   
60D20200117EP12161000000000909021746         00000000010000000000000005870000000000000587017000000000000997                   
60D20200117EP12161000000000909024774         00000000010000000000000008290000000000000829017000000000001409                   
60D20200117EP12161000000000909024776         00000000010000000000000008490000000000000849017000000000001443                   
60D20200117EP12161000000000909024909         00000000020000000000000009980000000000000998017000000000001696                   
60D20200117EP12161000000000909024910         00000000010000000000000004990000000000000499017000000000000848                   
60D20200117EP12161000000000909024911         00000000020000000000000010480000000000001048017000000000001781                   
60D20200117EP12161000000000909025331         00000000010000000000000005240000000000000524017000000000000890                   
60D20200117EP12161000000000909025348         00000000010000000000000005690000000000000569017000000000000967                   
60D20200117EP1216100000000090902691          00000000020000000000000007380000000000000738017000000000001254                   
60D20200117EP12161000000000909027621         00000000010000000000000016490000000000001649017000000000002803                   
60D20200117EP12161000000000909030465         00000000020000000000000009980000000000000998017000000000001696                   
60D20200117EP12161000000000909030496         00000000010000000000000004990000000000000499017000000000000848                   
60D20200117EP121610000000009090322           00000000020000000000000010580000000000001058017000000000001798                   
60D20200117EP121610000000009090325           00000000010000000000000005490000000000000549017000000000000933                   
60D20200117EP121610000000009090330           00000000010000000000000005290000000000000529017000000000000899                   
60D20200117EP121610000000009090331           00000000010000000000000005490000000000000549017000000000000933                   
60D20200117EP121610000000009090333           00000000010000000000000005490000000000000549017000000000000933                   
60D20200117EP121610000000009090347           00000000030000000000000014250000000000001425017000000000002422                   
60D20200117EP121610000000009090349           00000000010000000000000004750000000000000475017000000000000807                   
60D20200117EP1216100000000090904350          00000000020000000000000008780000000000000878017000000000001492                   
60D20200117EP12161000000000909047820         00000000020000000000000008380000000000000838012000000000001005                   
60D20200117EP12161000000000909047919         00000000010000000000000004990000000000000499012000000000000598                   
60D20200117EP12161000000000909047921         00000000010000000000000004990000000000000499012000000000000598                   
60D20200117EP12161000000000909047932         00000000020000000000000009980000000000000998012000000000001197                   
60D20200117EP1216100000000090905100          00000000010000000000000004290000000000000429017000000000000729                   
60D20200117EP1216100000000090905102          00000000010000000000000004490000000000000449017000000000000763                   
60D20200117EP1216100000000090905616          00000000010000000000000004850000000000000485017000000000000824                   
60D20200117EP1216100000000090905623          00000000010000000000000004850000000000000485017000000000000824                   
60D20200117EP1216100000000090905869          00000000010000000000000006190000000000000619017000000000001052                   
60D20200117EP12161000000000909059900         00000000040000000000000014760000000000001476017000000000002509                   
60D20200117EP12161000000000909062303         00000000010000000000000006900000000000000690017000000000001173                   
60D20200117EP12161000000000909062505         00000000010000000000000006900000000000000690017000000000001173                   
60D20200117EP121610000000009090628           00000000010000000000000004390000000000000439017000000000000746                   
60D20200117EP12161000000000909063000         00000000010000000000000008750000000000000875012000000000001050                   
60D20200117EP121610000000009090697           00000000020000000000000008980000000000000898017000000000001526                   
60D20200117EP1216100000000090909939          00000000010000000000000004900000000000000490017000000000000833                   
60M20200118EP1216100000000090900032D03009003009600079200100000000000943100000000385314351                                     
60A20200118EP1216100000000090900700000000000000                                                                               
60A20200118EP1216100000000090901200000000006122                                                                               
60A20200118EP1216100000000090901700000000087370                                                                               
60A20200118EP1216100000000090902500000000000000                                                                               
60A20200118EP121610000000009090CANC000000000000                                                                               
60A20200118EP121610000000009090DESC000000000818                                                                               
60A20200118EP121610000000009090F   000000000000                                                                               
60A20200118EP121610000000009090I   000000000000                                                                               
60A20200118EP121610000000009090ISS 000000000000                                                                               
60A20200118EP121610000000009090N   000000000000                                                                               
60D20200118EP1216100000000090901024505       00000000010000000000000003490000000000000349017000000000000593                   
60D20200118EP1216100000000090901063403       00000000010000000000000004290000000000000429017000000000000729                   
60D20200118EP1216100000000090901064804       00000000010000000000000007290000000000000729017000000000001239                   
60D20200118EP1216100000000090901064918       00000000020000000000000010380000000000001038017000000000001764                   
60D20200118EP1216100000000090901069207       00000000010000000000000006190000000000000619017000000000001052                   
60D20200118EP1216100000000090901070102       00000000030000000000000004770000000000000477012000000000000572                   
60D20200118EP1216100000000090901070103       00000000010000000000000001590000000000000159012000000000000190                   
60D20200118EP1216100000000090901074507       00000000010000000000000008290000000000000829017000000000001409                   
60D20200118EP1216100000000090901078407       00000000010000000000000006390000000000000639017000000000001086                   
60D20200118EP1216100000000090901098812       00000000010000000000000003690000000000000369017000000000000627                   
60D20200118EP1216100000000090901098813       00000000010000000000000003890000000000000389017000000000000661                   
60D20200118EP1216100000000090901173802       00000000020000000000000010580000000000001058017000000000001798                   
60D20200118EP12161000000000909012768         00000000010000000000000003190000000000000319017000000000000542                   
