1082514282000290255918461     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48302832822019120120191231331
60D20191209EP12171000000001241114190         00000000010000000000000003800000000000000380017000000000000646                   
60D20191209EP12171000000001241115004         00000000010000000000000000450000000000000045012000000000000054                   
60D20191209EP1217100000000124111823          00000000010000000000000005690000000000000569017000000000000967                   
60D20191209EP12171000000001241122064         00000000020000000000000010900000000000001090017000000000001853                   
60D20191209EP12171000000001241124105         00000000020000000000000010700000000000001070017000000000001819                   
60D20191209EP12171000000001241129503         00000000020000000000000007380000000000000738017000000000001254                   
60D20191209EP12171000000001241130529         00000000040000000000000016240000000000001624017000000000002760                   
60D20191209EP12171000000001241130603         00000000040000000000000013960000000000001396017000000000002373                   
60D20191209EP12171000000001241130604         00000000020000000000000006980000000000000698017000000000001186                   
60D20191209EP12171000000001241130714         00000000040000000000000018760000000000001876017000000000003189                   
60D20191209EP12171000000001241153703         00000000010000000000000002690000000000000269012000000000000322                   
60D20191209EP1217100000000124115702          00000000010000000000000005090000000000000509017000000000000865                   
60D20191209EP12171000000001241162204         00000000010000000000000006900000000000000690017000000000001173                   
60D20191209EP1217100000000124118702          00000000010000000000000005890000000000000589017000000000001001                   
60D20191209EP1217100000000124119222          00000000010000000000000005400000000000000540017000000000000918                   
60M20191210EP1217100000000124110022D01395701396300072700100000000000580000000000199346648                                     
60A20191210EP1217100000000124111200000000011440                                                                               
60A20191210EP1217100000000124111700000000042548                                                                               
60A20191210EP121710000000012411CANC000000000000                                                                               
60A20191210EP121710000000012411DESC000000004012                                                                               
60D20191210EP1217100000000124111002301       00000000010000000000000004290000000000000429017000000000000729                   
60D20191210EP1217100000000124111023621       00000000010000000000000004650000000000000465017000000000000790                   
60D20191210EP1217100000000124111151400       00000000010000000000000001390000000000000139017000000000000236                   
60D20191210EP1217100000000124111164500       00000000010000000000000005390000000000000539017000000000000916                   
60D20191210EP12171000000001241112218         00000000010000000000000004090000000000000409017000000000000695                   
60D20191210EP12171000000001241121708         00000000050000000000000026750000000000002675017000000000004547                   
60D20191210EP12171000000001241153703         00000000010000000000000002690000000000000269012000000000000322                   
60D20191210EP12171000000001241163004         00000000010000000000000008750000000000000875012000000000001050                   
60M20191211EP1217100000000124110022D01396801397100072800100000000000945100000000199383158                                     
60A20191211EP1217100000000124111700000000073749                                                                               
60A20191211EP121710000000012411CANC000000012670                                                                               
60A20191211EP121710000000012411DESC000000008091                                                                               
60D20191211EP1217100000000124111020702       00000000010000000000000007290000000000000729017000000000001239                   
60D20191211EP1217100000000124111021202       00000000010000000000000008590000000000000859017000000000001460                   
60D20191211EP1217100000000124111030700       00000000010000000000000004990000000000000499017000000000000848                   
60D20191211EP12171000000001241110824         00000000010000000000000006990000000000000699017000000000001188                   
60D20191211EP12171000000001241111145         00000000010000000000000007290000000000000729017000000000001239                   
60D20191211EP1217100000000124111161200       00000000010000000000000003190000000000000319017000000000000542                   
60D20191211EP12171000000001241115209         00000000010000000000000001490000000000000149012000000000000178                   
60D20191211EP1217100000000124111922          00000000010000000000000007690000000000000769017000000000001307                   
60D20191211EP12171000000001241121715         00000000050000000000000028300000000000002830017000000000004811                   
60D20191211EP12171000000001241124099         00000000020000000000000010700000000000001070017000000000001819                   
60D20191211EP1217100000000124118123          00000000010000000000000007990000000000000799017000000000001358                   
60M20191212EP1217100000000124110022D01397601397900072900100000000000533200000000199341968                                     
60A20191212EP1217100000000124111200000000000790                                                                               
60A20191212EP1217100000000124111700000000043436                                                                               
60A20191212EP121710000000012411CANC000000004300                                                                               
60A20191212EP121710000000012411DESC000000004794                                                                               
60D20191212EP1217100000000124111002302       00000000010000000000000004290000000000000429017000000000000729                   
60D20191212EP1217100000000124111004312       00000000010000000000000002800000000000000280017000000000000476                   
60D20191212EP1217100000000124111029406       00000000010000000000000004590000000000000459017000000000000780                   
60D20191212EP1217100000000124111130602       00000000010000000000000004590000000000000459017000000000000780                   
60D20191212EP12171000000001241112137         00000000010000000000000003690000000000000369017000000000000627                   
60D20191212EP1217100000000124111588          00000000010000000000000004190000000000000419017000000000000712                   
60D20191212EP1217100000000124111809          00000000010000000000000005690000000000000569017000000000000967                   
60D20191212EP1217100000000124111922          00000000010000000000000007690000000000000769017000000000001307                   
60D20191212EP12171000000001241124099         00000000010000000000000005350000000000000535017000000000000909                   
60D20191212EP12171000000001241130922         00000000010000000000000005350000000000000535017000000000000909                   
60D20191212EP1217100000000124116907          00000000010000000000000000790000000000000079012000000000000094                   
60M20191213EP1217100000000124110022D01398401398500073000100000000001479600000000199436608                                     
60A20191213EP1217100000000124111200000000008483                                                                               
60A20191213EP1217100000000124111700000000117283                                                                               
60A20191213EP121710000000012411CANC000000000000                                                                               
60A20191213EP121710000000012411DESC000000022194                                                                               
60D20191213EP1217100000000124111060801       00000000010000000000000009350000000000000935017000000000001589                   
60D20191213EP1217100000000124111063400       00000000030000000000000012870000000000001287017000000000002187                   
60D20191213EP1217100000000124111070600       00000000020000000000000012780000000000001278017000000000002172                   
60D20191213EP1217100000000124111072903       00000000010000000000000009350000000000000935017000000000001589                   
60D20191213EP1217100000000124111072906       00000000010000000000000009990000000000000999017000000000001698                   
60D20191213EP1217100000000124111074501       00000000010000000000000007690000000000000769017000000000001307                   
60D20191213EP1217100000000124111081700       00000000010000000000000010890000000000001089017000000000001851                   
60D20191213EP1217100000000124111081909       00000000030000000000000014370000000000001437017000000000002442                   
60D20191213EP1217100000000124111098810       00000000030000000000000011070000000000001107017000000000001881                   
60D20191213EP1217100000000124111143401       00000000010000000000000004990000000000000499017000000000000848                   
60D20191213EP1217100000000124111143402       00000000010000000000000004990000000000000499017000000000000848                   
60D20191213EP12171000000001241129503         00000000030000000000000011070000000000001107017000000000001881                   
60D20191213EP12171000000001241129504         00000000030000000000000011670000000000001167017000000000001983                   
60D20191213EP12171000000001241147927         00000000020000000000000009980000000000000998012000000000001197                   
60D20191213EP12171000000001241162204         00000000010000000000000006900000000000000690017000000000001173                   
60M20191214EP1217100000000124110022D01399101399300073100100000000000516200000000199340268                                     
60A20191214EP1217100000000124111200000000016744                                                                               
60A20191214EP1217100000000124111700000000027632                                                                               
60A20191214EP121710000000012411CANC000000000000                                                                               
60A20191214EP121710000000012411DESC000000007244                                                                               
60D20191214EP1217100000000124111002102       00000000010000000000000004290000000000000429017000000000000729                   
60D20191214EP1217100000000124111132101       00000000020000000000000006980000000000000698017000000000001186                   
60D20191214EP1217100000000124111155903       00000000010000000000000010890000000000001089017000000000001851                   
60D20191214EP1217100000000124111161600       00000000020000000000000007780000000000000778017000000000001322                   
60D20191214EP1217100000000124111165428       00000000010000000000000017990000000000001799012000000000002158                   
60D20191214EP12171000000001241129503         00000000010000000000000003690000000000000369017000000000000627                   
60M20191216EP1217100000000124110022D01399801399800073300100000000000226400000000199311288                                     
60A20191216EP1217100000000124111700000000019244                                                                               
60A20191216EP121710000000012411CANC000000000000                                                                               
60A20191216EP121710000000012411DESC000000003396                                                                               
60D20191216EP121710000000012411000000001916  00000000010000000000000005350000000000000535017000000000000909                   
60D20191216EP121710000000012411029346        00000000010000000000000007690000000000000769017000000000001307                   
60D20191216EP1217100000000124111022200       00000000010000000000000005760000000000000576017000000000000979                   
60D20191216EP12171000000001241112136         00000000010000000000000003840000000000000384017000000000000652                   
60M20191217EP1217100000000124110022D01400901401800073400100000000003164100000000199605058                                     
60A20191217EP1217100000000124111200000000009725                                                                               
60A20191217EP1217100000000124111700000000254822                                                                               
60A20191217EP121710000000012411CANC000000000000                                                                               
60A20191217EP121710000000012411DESC000000051863                                                                               
60D20191217EP1217100000000124110779          00000000020000000000000009980000000000000998017000000000001696                   
60D20191217EP1217100000000124111002305       00000000030000000000000014250000000000001425017000000000002422                   
60D20191217EP1217100000000124111023618       00000000010000000000000004650000000000000465017000000000000790                   
60D20191217EP1217100000000124111037300       00000000020000000000000018980000000000001898017000000000003226                   
60D20191217EP1217100000000124111063403       00000000010000000000000004290000000000000429017000000000000729                   
60D20191217EP1217100000000124111069105       00000000010000000000000005390000000000000539017000000000000916                   
60D20191217EP1217100000000124111069406       00000000010000000000000004090000000000000409017000000000000695                   
60D20191217EP1217100000000124111070005       00000000010000000000000005590000000000000559017000000000000950                   
60D20191217EP1217100000000124111072607       00000000020000000000000010380000000000001038017000000000001764                   
60D20191217EP1217100000000124111074505       00000000010000000000000007990000000000000799017000000000001358                   
60D20191217EP1217100000000124111074506       00000000010000000000000008290000000000000829017000000000001409                   
60D20191217EP1217100000000124111081812       00000000010000000000000004990000000000000499017000000000000848                   
60D20191217EP1217100000000124111083606       00000000010000000000000009990000000000000999017000000000001698                   
60D20191217EP1217100000000124111084808       00000000050000000000000025750000000000002575017000000000004377                   
60D20191217EP1217100000000124111088423       00000000010000000000000003490000000000000349012000000000000418                   
60D20191217EP1217100000000124111088430       00000000010000000000000003490000000000000349012000000000000418                   
60D20191217EP1217100000000124111128200       00000000050000000000000027450000000000002745017000000000004666                   
60D20191217EP1217100000000124111130504       00000000010000000000000007290000000000000729017000000000001239                   
60D20191217EP1217100000000124111132604       00000000010000000000000004250000000000000425017000000000000722                   
60D20191217EP1217100000000124111148902       00000000010000000000000013990000000000001399017000000000002378                   
60D20191217EP1217100000000124111158306       00000000010000000000000005590000000000000559017000000000000950                   
60D20191217EP1217100000000124111161600       00000000010000000000000003890000000000000389017000000000000661                   
60D20191217EP1217100000000124111164803       00000000040000000000000011800000000000001180017000000000002006                   
60D20191217EP12171000000001241114632         00000000010000000000000005990000000000000599017000000000001018                   
60D20191217EP12171000000001241116148         00000000010000000000000003490000000000000349017000000000000593                   
60D20191217EP12171000000001241130465         00000000040000000000000019960000000000001996017000000000003393                   
60D20191217EP1217100000000124114698          00000000010000000000000005490000000000000549017000000000000933                   
60D20191217EP12171000000001241147951         00000000010000000000000005490000000000000549012000000000000658                   
60D20191217EP1217100000000124115112501       00000000010000000000000011690000000000001169017000000000001987                   
60D20191217EP1217100000000124115659          00000000010000000000000004750000000000000475017000000000000807                   
60D20191217EP1217100000000124115696          00000000010000000000000004390000000000000439017000000000000746                   
60D20191217EP1217100000000124115697          00000000010000000000000004390000000000000439017000000000000746                   
60D20191217EP1217100000000124115983          00000000010000000000000008490000000000000849017000000000001443                   
60D20191217EP1217100000000124115985          00000000010000000000000008490000000000000849017000000000001443                   
60D20191217EP1217100000000124118759          00000000010000000000000013190000000000001319017000000000002242                   
60D20191217EP1217100000000124119619          00000000010000000000000004750000000000000475017000000000000807                   
60M20191218EP1217100000000124110022D01402101403400073500100000000002511200000000199539768                                     
60A20191218EP1217100000000124111200000000016422                                                                               
60A20191218EP1217100000000124111700000000200318                                                                               
60A20191218EP121710000000012411CANC000000000000                                                                               
60A20191218EP121710000000012411DESC000000034380                                                                               
60D20191218EP121710000000012411000001070005  00000000010000000000000005590000000000000559017000000000000950                   
60D20191218EP121710000000012411015487        00000000010000000000000002490000000000000249012000000000000298                   
60D20191218EP1217100000000124111002102       00000000050000000000000021450000000000002145017000000000003646                   
60D20191218EP1217100000000124111023614       00000000010000000000000004650000000000000465017000000000000790                   
60D20191218EP1217100000000124111025102       00000000020000000000000009980000000000000998017000000000001696                   
60D20191218EP1217100000000124111063403       00000000010000000000000004290000000000000429017000000000000729                   
60D20191218EP1217100000000124111069101       00000000020000000000000009980000000000000998017000000000001696                   
60D20191218EP1217100000000124111069102       00000000010000000000000004990000000000000499017000000000000848                   
60D20191218EP1217100000000124111069202       00000000010000000000000005690000000000000569017000000000000967                   
60D20191218EP1217100000000124111069204       00000000010000000000000005890000000000000589017000000000001001                   
60D20191218EP1217100000000124111069402       00000000020000000000000007380000000000000738017000000000001254                   
60D20191218EP1217100000000124111069404       00000000010000000000000003890000000000000389017000000000000661                   
60D20191218EP1217100000000124111072403       00000000020000000000000021780000000000002178017000000000003702                   
60D20191218EP1217100000000124111074503       00000000010000000000000007690000000000000769017000000000001307                   
60D20191218EP1217100000000124111084804       00000000020000000000000009580000000000000958017000000000001628                   
60D20191218EP12171000000001241110919         00000000010000000000000004590000000000000459017000000000000780                   
60D20191218EP1217100000000124111098811       00000000010000000000000003690000000000000369017000000000000627                   
60D20191218EP1217100000000124111098813       00000000010000000000000003890000000000000389017000000000000661                   
60D20191218EP1217100000000124111131004       00000000020000000000000016980000000000001698017000000000002886                   
60D20191218EP1217100000000124111132604       00000000030000000000000012750000000000001275017000000000002167                   
60D20191218EP1217100000000124111152005       00000000010000000000000004190000000000000419017000000000000712                   
60D20191218EP1217100000000124111152006       00000000010000000000000004190000000000000419017000000000000712                   
60D20191218EP1217100000000124111152007       00000000020000000000000008780000000000000878017000000000001492                   
60D20191218EP12171000000001241112072         00000000010000000000000003890000000000000389017000000000000661                   
60D20191218EP12171000000001241112138         00000000010000000000000003690000000000000369017000000000000627                   
60D20191218EP12171000000001241113291         00000000020000000000000008380000000000000838017000000000001424                   
60D20191218EP12171000000001241113499         00000000010000000000000003490000000000000349017000000000000593                   
60D20191218EP12171000000001241113987         00000000020000000000000007380000000000000738017000000000001254                   
60D20191218EP1217100000000124111588          00000000010000000000000004190000000000000419017000000000000712                   
60D20191218EP12171000000001241130922         00000000030000000000000016050000000000001605017000000000002728                   
60D20191218EP12171000000001241147919         00000000010000000000000004990000000000000499012000000000000598                   
60D20191218EP12171000000001241163036         00000000010000000000000009690000000000000969012000000000001162                   
60D20191218EP1217100000000124118570          00000000010000000000000004990000000000000499017000000000000848                   
60M20191219EP1217100000000124110022D01403901404200073600100000000000648300000000199353478                                     
60A20191219EP1217100000000124111200000000006980                                                                               
60A20191219EP1217100000000124111700000000056618                                                                               
60A20191219EP121710000000012411CANC000000000000                                                                               
60A20191219EP121710000000012411DESC000000001232                                                                               
60D20191219EP1217100000000124111023618       00000000010000000000000004650000000000000465017000000000000790                   
60D20191219EP1217100000000124111086405       00000000010000000000000006690000000000000669017000000000001137                   
60D20191219EP1217100000000124111088407       00000000020000000000000006980000000000000698012000000000000837                   
60D20191219EP12171000000001241111025         00000000010000000000000007290000000000000729017000000000001239                   
60D20191219EP1217100000000124111146700       00000000010000000000000003690000000000000369017000000000000627                   
60D20191219EP12171000000001241118548         00000000020000000000000006980000000000000698017000000000001186                   
60D20191219EP1217100000000124115110904       00000000010000000000000010600000000000001060017000000000001802                   
60D20191219EP1217100000000124117872          00000000010000000000000004350000000000000435017000000000000739                   
60D20191219EP1217100000000124117903          00000000010000000000000002500000000000000250017000000000000425                   
60D20191219EP1217100000000124118937          00000000010000000000000009900000000000000990017000000000001683                   
60D20191219EP1217100000000124119404          00000000010000000000000001200000000000000120017000000000000204                   
60M20191220EP1217100000000124110022D01404601404800073700100000000000386500000000199327298                                     
60A20191220EP1217100000000124111700000000035374                                                                               
60A20191220EP121710000000012411CANC000000000000                                                                               
60A20191220EP121710000000012411DESC000000003276                                                                               
60D20191220EP1217100000000124111823          00000000010000000000000005690000000000000569017000000000000967                   
60D20191220EP1217100000000124111946          00000000010000000000000007690000000000000769017000000000001307                   
60D20191220EP12171000000001241124129         00000000020000000000000010700000000000001070017000000000001819                   
60D20191220EP1217100000000124112707          00000000010000000000000003690000000000000369017000000000000627                   
60D20191220EP12171000000001241130465         00000000010000000000000004990000000000000499017000000000000848                   
60D20191220EP1217100000000124118700          00000000010000000000000005890000000000000589017000000000001001                   
60M20191221EP1217100000000124110022D01405201405300073800100000000000588000000000199347448                                     
60A20191221EP1217100000000124111700000000049980                                                                               
60A20191221EP121710000000012411CANC000000000000                                                                               
60A20191221EP121710000000012411DESC000000008820                                                                               
60D20191221EP1217100000000124111724          00000000010000000000000004990000000000000499017000000000000848                   
60D20191221EP1217100000000124111830          00000000040000000000000022760000000000002276017000000000003869                   
60D20191221EP12171000000001241124105         00000000040000000000000021400000000000002140017000000000003638                   
60D20191221EP12171000000001241158105         00000000010000000000000009650000000000000965017000000000001640                   
60M20191223EP1217100000000124110022D01405801406500074000100000000005066200000000199795268                                     
60A20191223EP1217100000000124111200000000182450                                                                               
60A20191223EP1217100000000124111700000000310920                                                                               
60A20191223EP121710000000012411CANC000000000000                                                                               
60A20191223EP121710000000012411DESC000000013250                                                                               
60D20191223EP1217100000000124111026701       00000000100000000000000035900000000000003590017000000000006103                   
60D20191223EP1217100000000124111029407       00000000010000000000000004590000000000000459017000000000000780                   
60D20191223EP1217100000000124111030700       00000000020000000000000009980000000000000998017000000000001696                   
60D20191223EP1217100000000124111056001       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056002       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056003       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056004       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056006       00000000010000000000000007990000000000000799012000000000000958                   
60D20191223EP1217100000000124111056007       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056008       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056015       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056016       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111056017       00000000020000000000000015980000000000001598012000000000001917                   
60D20191223EP1217100000000124111063403       00000000010000000000000004290000000000000429017000000000000729                   
60D20191223EP1217100000000124111069103       00000000010000000000000004990000000000000499017000000000000848                   
60D20191223EP1217100000000124111069104       00000000010000000000000004990000000000000499017000000000000848                   
60D20191223EP1217100000000124111069406       00000000020000000000000008180000000000000818017000000000001390                   
60D20191223EP1217100000000124111070004       00000000010000000000000005590000000000000559017000000000000950                   
60D20191223EP1217100000000124111088903       00000000020000000000000009580000000000000958017000000000001628                   
60D20191223EP1217100000000124111128907       00000000020000000000000018800000000000001880012000000000002256                   
60D20191223EP1217100000000124111130602       00000000010000000000000004590000000000000459017000000000000780                   
60D20191223EP1217100000000124111132604       00000000010000000000000004590000000000000459017000000000000780                   
60D20191223EP1217100000000124111143405       00000000010000000000000004990000000000000499017000000000000848                   
60D20191223EP1217100000000124111153503       00000000010000000000000004590000000000000459017000000000000780                   
60D20191223EP12171000000001241112143         00000000010000000000000003690000000000000369017000000000000627                   
60D20191223EP12171000000001241114580         00000000030000000000000008970000000000000897017000000000001524                   
60D20191223EP12171000000001241115131         00000000160000000000000011840000000000001184012000000000001420                   
60D20191223EP1217100000000124111816          00000000020000000000000011380000000000001138017000000000001934                   
60D20191223EP12171000000001241124099         00000000020000000000000010700000000000001070017000000000001819                   
60D20191223EP12171000000001241129680         00000000010000000000000007690000000000000769017000000000001307                   
60D20191223EP12171000000001241129690         00000000010000000000000008290000000000000829017000000000001409                   
60D20191223EP1217100000000124113902          00000000010000000000000005690000000000000569017000000000000967                   
60D20191223EP1217100000000124114840          00000000010000000000000005870000000000000587017000000000000997                   
60D20191223EP1217100000000124118630          00000000040000000000000038760000000000003876017000000000006589                   
60D20191223EP1217100000000124118632          00000000080000000000000077520000000000007752017000000000013178                   
60D20191223EP1217100000000124118633          00000000040000000000000038760000000000003876017000000000006589                   
60M20191226EP1217100000000124110022D01407001407200074200100000000000756300000000199364278                                     
60A20191226EP1217100000000124111200000000011070                                                                               
60A20191226EP1217100000000124111700000000054876                                                                               
60A20191226EP121710000000012411CANC000000000000                                                                               
60A20191226EP121710000000012411DESC000000009684                                                                               
60D20191226EP1217100000000124111069404       00000000020000000000000007780000000000000778017000000000001322                   
60D20191226EP1217100000000124111074304       00000000010000000000000004190000000000000419017000000000000712                   
60D20191226EP1217100000000124111128204       00000000030000000000000016470000000000001647017000000000002799                   
60D20191226EP1217100000000124111152007       00000000010000000000000004790000000000000479017000000000000814                   
60D20191226EP1217100000000124111153503       00000000010000000000000004590000000000000459017000000000000780                   
60D20191226EP12171000000001241111969         00000000050000000000000018450000000000001845017000000000003136                   
60D20191226EP1217100000000124115148          00000000010000000000000008290000000000000829017000000000001409                   
60D20191226EP1217100000000124117521          00000000010000000000000003690000000000000369012000000000000442                   
60D20191226EP1217100000000124117555          00000000010000000000000003690000000000000369012000000000000442                   
60D20191226EP1217100000000124117556          00000000010000000000000003690000000000000369012000000000000442                   
60M20191227EP1217100000000124110022D01407701407800074300100000000000292400000000199317888                                     
60A20191227EP1217100000000124111700000000026141                                                                               
60A20191227EP121710000000012411CANC000000000000                                                                               
60A20191227EP121710000000012411DESC000000003099                                                                               
60D20191227EP1217100000000124111064807       00000000010000000000000007090000000000000709017000000000001205                   
60D20191227EP1217100000000124111143402       00000000010000000000000004990000000000000499017000000000000848                   
60D20191227EP1217100000000124111153505       00000000020000000000000008580000000000000858017000000000001458                   
60D20191227EP121710000000012411130           00000000010000000000000003890000000000000389017000000000000661                   
60D20191227EP1217100000000124117974          00000000010000000000000004690000000000000469017000000000000797                   
75201912012019123114190                 #61019090#CA 001 CAMISETA ECOFRIENDLY VERDE M/C M VERUN    000001700000000000000000000
7520191201201912311002312               #61019090#BABY LOOK ELASTANO AUTO PRETO G/INF PRETO GUN    000001700000000000000000000
7520191201201912317556                  #64035990#AF0023/A SAPATILHA 2 SOLAS PRETO 40 PRETO 4UN    000001200000000000000000000
7520191201201912311130502               #61019090#JL 322 JALECO SELETEL MAR 3/4 M/C DEC/V B/EUN    000001700000000000000000000
7520191201201912311023621               #61019090#AV 302 AVENTAL ACOU CURTO BORBOLETA BEGE ARUN    000001700000000000000000000
7520191201201912311084804               #61019090#CAMISETA PV PRETO M/L 08 AUTO PRETO 8      UN    000001700000000000000000000
7520191201201912311653                  #61019090#CANGURU ABERTO MOLETOM VERMELHO 06 CEMJ VERUN    000001700000000000000000000
7520191201201912317845                  #61019090#AV 331 1/2 AVENTAL COM PALA BRIM BCO BRANCOUN    000001700000000000000000000
75201912012019123112775                 #61019090#CA 001 CAMISETA FIO30 BRANCO M/C P LISA BRAUN    000001700000000000000000000
75201912012019123111138                 #61019090#CAT 011 CAMISETE POPLIN PREGUIADA PTO M/C PUN    000001700000000000000000000
7520191201201912311069102               #61019090#BERMUDA SELETEL MARINHO C/V P/INF DINAMICA UN    000001700000000000000000000
75201912012019123118548                 #61019090#AV 301 AVENTAL ACOU OXFORD PTO 71 PTO UNICOUN    000001700000000000000000000
7520191201201912311724                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
7520191201201912311152005               #61019090#CAMISETA FIO30 MARINHO M/L 04 DINAMICA MARIPC    000001700000000000000000000
7520191201201912311816                  #61019090#CALCA MALHA MARINHO C/F VERMELHO 02 CEMJ MAUN    000001700000000000000000000
75201912012019123158105                 #61019090#VESTIDO POLO PIQUET PV VERMELHO C/DET MAR 0UN    000001700000000000000000000
7520191201201912311128200               #61019090#CAMISETA ULTRA DRY PRETO M/C P AUTO PRETO PUN    000001700000000000000000000
752019120120191231029346                #61019090#CASACO MALHA MARINHO C/ RECORTES 01 CEMJ  MUN    000001700000000000000000000
7520191201201912311164500               #61019090#AV 304 AVENTAL ACOU CEDROMIX PTO 001 8OZ PRUN    000001700000000000000000000
7520191201201912311056001               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 37 PTO/CINPR    000001200000000000000000000
7520191201201912311143402               #61019090#SAIA SHORT POLI LINE MARINHO C/OVER MAR PP/PC    000001700000000000000000000
75201912012019123115004                 #61019090#ELASTICO DE CABELO COLORIDO                UN    000001200000000000000000000
7520191201201912311069401               #61019090#CAMISETA FIO30 BCO M/C 02 DINAMICA BRANCO 2PC    000001700000000000000000000
7520191201201912311069103               #61019090#BERMUDA SELETEL MARINHO C/V  M/INF DINAMICAUN    000001700000000000000000000
7520191201201912311069204               #61019090#CALCA MALHA MARINHO C/V AMARELO 08 DINAMICAPC    000001700000000000000000000
75201912012019123129504                 #61019090#CAMISETA FIO30 BCO M/C 08 CJA BRANCO 8     UN    000001700000000000000000000
7520191201201912311072903               #61019090#VESTIDO POLO PIQUET PV ROYAL 06 CJA ROYAL 0UN    000001700000000000000000000
7520191201201912318633                  ##61019090#FL300 DOLMA FEM MIC/GAB BCO MG 3/4 C/V PTOUN    000001700000000000000000000
75201912012019123112072                 #61019090#CAMISETA FIO30 BRANCO M/C 08 AUTO BRANCO 8 UN    000001700000000000000000000
7520191201201912311072607               #61019090#BABY LOOK DRY VERMELHO M/C GG EIF VERMELHO UN    000001700000000000000000000
7520191201201912311081909               #61019090#BABY LOOK C/ELASTANO BCO M/L 0 DINAMICA BRAUN    000001700000000000000000000
7520191201201912311128204               #61019090#CAMISETA ULTRA DRY PRETO M/C 38 AUTO PRETO UN    000001700000000000000000000
75201912012019123153703                 #61019090#TOUCA COM ABA PRETO 2 UN PRETO             UN    000001200000000000000000000
7520191201201912311143508               #64041900#TENIS DROP NEW TECIDO ASTRAL VIOLETA/ROSA 3PA    000001200000000000000000000
7520191201201912311083601               #61019090#VESTIDO POLO PIQUET PV VERM C/DET BCO 02 EIUN    000001700000000000000000000
7520191201201912311070604               #61019090#LEGGING POWER SUPLEX MAR C/V AMA M/INF DINAPC    000001700000000000000000000
75201912012019123111014                 #61019090#CAP 001 CAMISA POLO PIQUE PV BRANCO M/C XGGUN    000001700000000000000000000
7520191201201912317557                  #64035990#IF0023/A SAPATILHA 2 SOLAS PRETO 29 PRETO 2UN    000001200000000000000000000
7520191201201912311069404               #61019090#CAMISETA FIO30 BCO M/C 08 DINAMICA BRANCO 8PC    000001700000000000000000000
7520191201201912317872                  #61019090#AV 317 1/2 AVENTAL COMP CEDROMIX 5OZ PTO PRUN    000001700000000000000000000
75201912012019123130922                 #61019090#CAP 005 CAMISA POLO M/C VERMELHO 01 CEMJ VEUN    000001700000000000000000000
7520191201201912311069403               #61019090#CAMISETA FIO30 BCO M/C 06 DINAMICA BRANCO 6PC    000001700000000000000000000
75201912012019123143848                 #64019990#BB60 SOFT WORKS BISTRO BCO 35/36 BRANCO 35/PR    000001200000000000000000000
7520191201201912311165638               #64041900#TENIS BIBI EVER TECIDO PRETO/PINK NEW 30 PRPA    000001200000000000000000000
75201912012019123114632                 #61019090#CL 200 CALCA UNIS T/ELAST XADREZ PTO/BCO PAUN    000001700000000000000000000
7520191201201912318570                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
7520191201201912311021202               #61019090#CAT 002 CAMISETE FUSILI LILAS C/REC M/C VIRUN    000001700000000000000000000
7520191201201912316023                  #61019090#CASACO AMERICANO ABERTO VERM BOT/P M EIF VEUN    000001700000000000000000000
7520191201201912318937                  #61019090#DOLMA UNIS MIC/GAB BCO MG 3/4 G BRANCO G   UN    000001700000000000000000000
7520191201201912311040009               #61019090#CAT 005 CAMISETE CEDROFIL PRETO M/L G 0001 UN    000001700000000000000000000
7520191201201912315148                  #61019090#CANGURU C/RIB PRETO 04 AUTO PRETO 04       UN    000001700000000000000000000
7520191201201912312707                  #61019090#REGATA FIO30 VERMELHO 04 CEMJ VERMELHO 04  UN    000001700000000000000000000
7520191201201912311830                  #61019090#CALCA MALHA MARINHO C/F VERMELHO 06 CEMJ MAUN    000001700000000000000000000
75201912012019123130529                 #61019090#CAMISETA FIO30 BCO M/C C/V 04 GUROO BRANCO UN    000001700000000000000000000
7520191201201912311152007               #61019090#CAMISETA FIO30 MARINHO M/L 08 DINAMICA MARIPC    000001700000000000000000000
7520191201201912311029312               #61019090#AV 314 AVENTAL DUPLO OXFORD BCO C/V BRANCO UN    000001700000000000000000000
75201912012019123111969                 #61019090#CAMISETA FIO30 BRANCO M/C 04 AUTO BRANCO 4 UN    000001700000000000000000000
7520191201201912311148200               #61019090#AV 302 AVENTAL ACOU CURTO SELETEL VERM BOL UN    000001700000000000000000000
7520191201201912312402                  #61019090#1800000720001 MEIA BRANCA CEMJ 24-28 BRANCOUN    000001700000000000000000000
